id,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros
646,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1920x1080,2.0,4,500GB HDD,Intel,Windows 10,2.2,409.0
843,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,1366x768,1.1,4,1TB HDD,Intel,Linux,2.0,398.99
303,Dell,Inspiron 5379,2 in 1 Convertible,13.3,1920x1080,1.8,8,256GB SSD,Intel,Windows 10,1.62,869.01
1,Dell,Latitude 3570,Notebook,15.6,1366x768,2.3,4,500GB HDD,Intel,Windows 10,2.06,481.98
815,Dell,Inspiron 3567,Notebook,15.6,1366x768,2.4,6,1TB HDD,Intel,Windows 10,2.3,459.0
444,Asus,ZenBook Flip,2 in 1 Convertible,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.27,928.0
1149,Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,2.4,8,256GB SSD,Intel,Windows 10,1.4,949.0
678,HP,Envy 17-U275cl,Notebook,17.3,1920x1080,1.8,16,1TB HDD,Nvidia,Windows 10,2.9,1059.0
271,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,1920x1080,2.5,16,1.0TB Hybrid,AMD,Windows 10,2.5,1099.0
607,MSI,GS63VR 7RF,Gaming,15.6,1920x1080,2.8,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,1.8,2094.48
731,Dell,XPS 15,Notebook,15.6,3840x2160,2.8,16,512GB SSD,Nvidia,Windows 10,2.06,2397.0
642,Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,17.3,1920x1080,2.8,8,1TB HDD,Nvidia,Windows 10,3.0,1187.0
121,Dell,Inspiron 7577,Gaming,15.6,1920x1080,2.5,8,256GB SSD,Nvidia,Windows 10,2.65,1195.0
499,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,1920x1080,2.5,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,3.0,938.0
997,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,2.5,4,500GB HDD,Nvidia,Windows 10,2.2,720.32
1270,Dell,Inspiron 5577,Gaming,15.6,1920x1080,2.5,8,1TB HDD,Nvidia,Windows 10,2.56,819.0
1301,Dell,Latitude 3580,Notebook,15.6,1920x1080,2.5,8,1TB HDD,Intel,Windows 10,2.06,955.0
344,Dell,Inspiron 7567,Gaming,15.6,3840x2160,2.8,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.62,1498.0
748,Dell,XPS 15,Notebook,15.6,3840x2160,2.8,16,1TB SSD,Nvidia,Windows 10,2.06,2399.0
786,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,2.0,8,256GB SSD,Intel,Windows 10,2.5,639.9
163,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,2.5,8,1TB HDD,Nvidia,Windows 10,2.4,819.0
187,Asus,Pro P2540UA-AB51,Notebook,15.6,1920x1080,2.5,8,1TB HDD,Intel,Windows 10,2.37,749.0
550,Dell,Vostro 3568,Notebook,15.6,1366x768,2.0,4,500GB HDD,Intel,Windows 10,2.29,490.0
696,HP,255 G6,Notebook,15.6,1366x768,2.5,4,256GB SSD,AMD,Windows 10,1.86,369.0
1294,HP,250 G6,Notebook,15.6,1366x768,2.5,4,500GB HDD,Intel,Windows 10,1.86,485.0
1113,Asus,ZenBook Pro,Ultrabook,15.6,1920x1080,2.8,16,512GB SSD,Nvidia,Windows 10,1.8,1983.0
1186,HP,Chromebook X360,2 in 1 Convertible,11.6,1366x768,1.1,4,32GB Flash Storage,Intel,Chrome OS,1.4,615.0
174,Dell,Latitude 5580,Notebook,15.6,1920x1080,2.6,16,512GB SSD,Intel,Windows 10,1.93,1426.66
1195,HP,Spectre Pro,2 in 1 Convertible,13.3,1920x1080,2.4,8,256GB SSD,Intel,Windows 10,1.48,1629.0
576,Acer,Aspire ES1-572,Notebook,15.6,1366x768,2.0,4,500GB HDD,Intel,Windows 10,2.4,410.8
57,HP,250 G6,Notebook,15.6,1920x1080,1.6,4,256GB SSD,Intel,Windows 10,1.86,398.99
569,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366x768,2.3,8,256GB SSD,Intel,Windows 10,1.5,1210.0
10,Asus,Rog GL702VM-GC017T,Gaming,17.3,1920x1080,2.6,16,512GB SSD +  1TB HDD,Nvidia,Windows 10,2.73,1799.0
1038,Dell,Inspiron 5770,Notebook,17.3,1920x1080,1.8,8,128GB SSD +  1TB HDD,AMD,Linux,2.8,1099.0
699,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,1366x768,1.1,4,500GB HDD,Intel,Windows 10,2.1,299.0
458,HP,EliteBook 840,Notebook,14.0,1366x768,2.4,4,256GB SSD,Intel,Windows 10,1.48,1099.99
244,MSI,GL72M 7REX,Gaming,17.3,1920x1080,2.8,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.7,1199.0
738,HP,Stream 11-Y000na,Netbook,11.6,1366x768,1.6,2,32GB Flash Storage,Intel,Windows 10,1.17,209.0
37,Dell,Inspiron 3567,Notebook,15.6,1366x768,2.4,6,1TB HDD,Intel,Windows 10,2.3,459.0
732,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,15.6,1366x768,2.7,6,1TB HDD,Intel,Windows 10,2.04,579.0
1173,Lenovo,ThinkPad E480,Notebook,14.0,1920x1080,1.6,8,256GB SSD,AMD,Windows 10,1.75,1116.02
113,HP,ProBook 470,Notebook,17.3,1920x1080,2.7,8,256GB SSD,Nvidia,Windows 10,2.63,1200.0
1146,Dell,Inspiron 5570,Notebook,15.6,1920x1080,1.8,8,256GB SSD +  2TB HDD,AMD,Windows 10,2.02,1142.4
1100,Acer,Aspire F5-573G,Notebook,15.6,1920x1080,2.5,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.4,799.0
407,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,1920x1080,2.7,8,512GB SSD,AMD,No OS,1.5,799.0
1256,HP,Noteb Pav,Notebook,15.6,1920x1080,2.7,8,1TB HDD,Nvidia,Windows 10,1.91,979.0
269,Dell,Vostro 3559,Notebook,15.6,1366x768,2.3,4,500GB HDD,Intel,Windows 7,2.24,737.0
404,Acer,Aspire ES1-531,Notebook,15.6,1366x768,1.6,4,500GB HDD,Intel,Linux,2.4,289.0
897,Lenovo,ThinkPad E480,Notebook,14.0,1920x1080,1.6,8,256GB SSD,Intel,Windows 10,1.75,1049.0
436,HP,ProBook 650,Workstation,15.6,1920x1080,2.9,8,512GB SSD,Intel,Windows 10,2.31,1534.0
717,Asus,VivoBook S15,Ultrabook,15.6,1920x1080,2.5,8,256GB SSD,Nvidia,Windows 10,1.7,977.0
595,Dell,Inspiron 3552,Notebook,15.6,1366x768,1.6,4,500GB HDD,Intel,Linux,2.2,324.0
276,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.45,1280.0
812,Google,Pixelbook (Core,Ultrabook,12.3,2400x1600,1.3,16,512GB SSD,Intel,Chrome OS,1.1,2199.0
497,Dell,Inspiron 3552,Notebook,15.6,1366x768,1.6,4,500GB HDD,Intel,Linux,2.2,274.9
85,Dell,Inspiron 5770,Notebook,17.3,1920x1080,1.6,8,128GB SSD +  1TB HDD,AMD,Linux,2.8,889.0
557,HP,ProBook 470,Notebook,17.3,1920x1080,1.6,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.5,977.0
757,Lenovo,Thinkpad E570,Notebook,15.6,1920x1080,2.5,8,256GB SSD,Nvidia,Windows 10,2.3,1011.99
564,Dell,Inspiron 5567,Notebook,15.6,1920x1080,2.5,8,256GB SSD,AMD,Windows 10,2.36,889.0
895,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,2.5,4,1TB HDD,Nvidia,Windows 10,2.23,616.0
365,HP,Elitebook 820,Ultrabook,12.5,1366x768,2.5,4,256GB SSD,Intel,Windows 10,1.26,1559.0
769,Lenovo,ThinkPad T460,Notebook,14.0,1920x1080,2.3,8,180GB SSD,Intel,Windows 7,1.7,1199.0
324,Acer,Spin 5,2 in 1 Convertible,13.3,1920x1080,1.6,8,256GB SSD,Intel,Windows 10,1.5,847.0
844,Samsung,Notebook 9,Ultrabook,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,0.81,1499.0
924,Dell,Inspiron 5570,Notebook,15.6,1920x1080,1.8,8,256GB SSD,AMD,Windows 10,2.2,919.0
221,MSI,GE72MVR 7RG,Gaming,17.3,1920x1080,2.8,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.9,2029.0
348,Dell,XPS 13,Ultrabook,13.3,3840x2160,1.8,8,256GB SSD,Intel,Windows 10,1.21,1949.0
229,Acer,Aspire 3,Notebook,15.6,1366x768,3.0,6,1TB HDD,AMD,Windows 10,2.1,409.0
168,Dell,Vostro 5568,Notebook,15.6,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,2.18,795.0
74,Apple,MacBook Pro,Ultrabook,15.4,2880x1800,2.7,16,512GB SSD,AMD,macOS,1.83,2537.45
405,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,2.8,16,512GB SSD,Nvidia,Windows 10,2.4,1199.0
760,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,15.6,1920x1080,1.6,8,256GB SSD,Intel,Windows 10,2.05,739.0
941,HP,Spectre x360,2 in 1 Convertible,13.3,3840x2160,1.6,8,256GB SSD,Intel,Windows 10,1.29,1499.0
868,Dell,Alienware 15,Gaming,15.6,1920x1080,2.9,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.49,2813.75
65,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,1920x1080,2.5,4,1TB HDD,Nvidia,Windows 10,2.4,609.0
314,MSI,GE62 Apache,Gaming,15.6,1920x1080,2.6,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.4,1229.0
1034,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,1920x1080,2.5,4,256GB SSD,Intel,Windows 10,1.7,699.0
1114,Dell,Inspiron 5577,Gaming,15.6,1920x1080,2.8,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.56,1060.49
1175,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,2.7,8,512GB SSD,Intel,Windows 10,1.99,1729.0
321,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,2.3,4,128GB SSD,Intel,Windows 10,2.1,493.0
467,HP,EliteBook 840,Notebook,14.0,1920x1080,2.3,4,500GB HDD,Intel,Windows 10,1.54,1000.0
1022,Dell,XPS 13,Ultrabook,13.3,3840x2160,1.8,16,1TB SSD,Intel,Windows 10,1.21,2499.0
629,Lenovo,Ideapad 320-15IKBN,Notebook,15.6,1920x1080,2.5,6,256GB SSD,Intel,Windows 10,2.2,579.0
433,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,2.8,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.5,1048.0
1169,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,3200x1800,2.5,16,512GB SSD,Intel,Windows 10,1.3,1499.0
741,Dell,XPS 13,Ultrabook,13.3,3200x1800,2.7,8,256GB SSD,Intel,Windows 10,1.29,1477.0
131,Asus,FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,Gaming,15.6,1920x1080,3.0,8,1TB HDD,AMD,Windows 10,2.45,699.0
1035,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,1920x1080,1.1,4,1TB HDD,Intel,Windows 10,2.0,344.0
1130,Dell,Latitude 5580,Notebook,15.6,1366x768,2.5,4,500GB HDD,Intel,Windows 10,1.9,825.0
787,Asus,Rog GL702VM-GC354T,Gaming,17.3,1920x1080,2.8,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.7,1599.0
1092,Asus,VivoBook X540YA-XX519T,Notebook,15.6,1366x768,1.8,4,500GB HDD,AMD,Windows 10,2.0,349.0
1058,Acer,Aspire F5-573G-510L,Notebook,15.6,1920x1080,2.5,12,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.4,1009.0
1132,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,2.5,6,1TB HDD,AMD,Windows 10,2.19,764.0
335,Asus,Rog GL502VS,Gaming,15.6,1920x1080,2.6,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.34,2325.0
847,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,2.5,4,1TB HDD,Nvidia,Windows 10,2.79,589.0
999,Lenovo,Thinkpad X1,Ultrabook,14.0,2560x1440,2.7,8,512GB SSD,Intel,Windows 10,1.13,2282.0
1275,Acer,TravelMate P238-M,Notebook,13.3,1366x768,2.3,4,128GB SSD,Intel,Windows 10,1.6,655.0
1079,Microsoft,Surface Laptop,Ultrabook,13.5,2256x1504,2.2,4,128GB SSD,Intel,Windows 10 S,1.25,989.0
3,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,2.5,4,256GB SSD,Intel,Windows 10,1.28,1700.0
107,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1366x768,1.1,4,1TB HDD,Intel,Windows 10,2.2,309.0
119,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1366x768,2.3,8,1TB HDD,Intel,Windows 10,2.29,459.0
393,HP,Pavilion 15-cb003nv,Gaming,15.6,1920x1080,2.8,8,1TB HDD,Nvidia,Windows 10,2.62,899.0
1120,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,2.6,8,1TB HDD,Nvidia,Windows 10,2.6,899.0
58,Dell,XPS 13,Ultrabook,13.3,1920x1080,1.6,8,256GB SSD,Intel,Windows 10,1.23,1399.0
594,Apple,MacBook Pro,Ultrabook,13.3,2560x1600,2.9,8,512GB SSD,Intel,macOS,1.37,1958.9
864,Dell,Vostro 5568,Notebook,15.6,1920x1080,2.5,8,1TB HDD,Intel,Windows 10,2.18,836.0
11,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,1.6,2,32GB Flash Storage,Intel,Windows 10,1.42,249.0
274,HP,Probook 440,Notebook,14.0,1366x768,2.5,4,500GB HDD,Intel,Windows 10,1.64,779.0
442,Dell,XPS 13,Ultrabook,13.3,1920x1080,2.7,8,256GB SSD,Intel,Windows 10,1.29,1458.0
686,Dell,Inspiron 5567,Notebook,15.6,1366x768,2.0,4,128GB SSD,AMD,Windows 10,2.3,499.0
1243,Dell,XPS 13,Ultrabook,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.29,1499.0
406,Dell,Vostro 3568,Notebook,15.6,1366x768,2.4,4,1TB HDD,Intel,Windows 10,2.18,586.6
30,HP,250 G6,Notebook,15.6,1366x768,1.6,4,500GB HDD,Intel,No OS,1.86,259.0
1039,Acer,Predator 17,Gaming,17.3,1920x1080,2.6,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,4.2,1935.0
1144,Asus,ROG G701VI,Gaming,17.3,1920x1080,2.7,32,512GB SSD,Nvidia,Windows 10,3.8,2799.0
429,Xiaomi,Mi Notebook,Ultrabook,13.3,1920x1080,2.3,8,256GB SSD,Nvidia,Windows 10,1.28,935.0
320,MSI,GT80S 6QF-074US,Gaming,18.4,1920x1080,2.9,32,512GB SSD +  1TB HDD,Nvidia,Windows 10,4.4,2799.0
664,Acer,Chromebook C910-C2ST,Notebook,15.6,1366x768,1.5,2,16GB SSD,Intel,Chrome OS,2.19,199.0
1008,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1920x1080,2.5,4,128GB SSD,AMD,Windows 10,2.2,399.0
698,HP,250 G4,Notebook,15.6,1366x768,2.3,4,500GB HDD,Intel,No OS,2.1,476.99
340,Dell,Inspiron 5577,Gaming,15.6,1920x1080,2.5,8,256GB SSD,Nvidia,Windows 10,2.56,879.0
1244,HP,ProBook 430,Notebook,13.3,1920x1080,1.6,4,500GB HDD,Intel,Windows 10,1.49,675.0
916,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,1920x1080,2.6,16,512GB SSD,Nvidia,Windows 10,1.47,1764.0
387,HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,2.8,16,256GB SSD,Intel,Windows 10,1.28,1975.0
101,Dell,Inspiron 3567,Notebook,15.6,1366x768,2.4,6,1TB HDD,Intel,Windows 10,2.3,459.0
177,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,2.8,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.5,1249.0
680,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,2.7,8,256GB SSD,Nvidia,Windows 10,2.2,832.0
414,Dell,XPS 13,Ultrabook,13.3,3840x2160,1.6,8,128GB SSD,Intel,Windows 10,1.21,1599.0
1019,Acer,Nitro 5,Gaming,15.6,1920x1080,2.8,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.7,1260.0
390,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,2.5,8,2TB HDD,Nvidia,No OS,2.2,549.0
959,MSI,GS73VR 7RG,Gaming,17.3,1920x1080,2.8,16,256GB SSD +  2TB HDD,Nvidia,Windows 10,2.43,2449.0
447,Samsung,Notebook 9,Ultrabook,15.0,1920x1080,2.7,8,256GB SSD,Intel,Windows 10,1.17,1699.0
1090,Lenovo,ThinkPad E570,Notebook,15.6,1366x768,2.0,4,128GB SSD,Intel,Windows 10,2.3,565.0
216,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,1920x1080,2.5,8,128GB SSD +  1TB HDD,AMD,Windows 10,1.9,817.95
852,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1920x1080,2.5,4,128GB SSD,Intel,No OS,2.2,468.0
1141,Dell,Inspiron 7567,Gaming,15.6,1920x1080,2.8,8,1TB HDD,Nvidia,Windows 10,2.62,1199.0
952,Dell,Inspiron 5570,Ultrabook,15.6,1920x1080,1.6,8,1TB HDD,AMD,Windows 10,1.9,663.0
1284,Lenovo,ThinkPad E470,Notebook,14.0,1920x1080,2.5,4,500GB HDD,Intel,Windows 10,1.87,785.0
450,Asus,ROG G752VSK-GC493T,Gaming,17.3,1920x1080,2.8,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,4.3,1799.0
691,HP,ProBook 440,Notebook,14.0,1920x1080,2.5,8,256GB SSD,Nvidia,Windows 10,1.64,1049.26
830,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,1920x1080,2.5,6,2TB HDD,AMD,Windows 10,2.71,699.0
832,Toshiba,Satellite Pro,Notebook,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.5,973.0
683,HP,Probook 650,Notebook,15.6,1920x1080,2.3,8,256GB SSD,Intel,Windows 10,2.31,1165.0
1183,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,1366x768,1.1,4,1TB HDD,Intel,Windows 10,2.0,339.0
103,HP,Probook 640,Notebook,14.0,1920x1080,2.3,8,256GB SSD,Intel,Windows 7,1.95,1195.0
123,Acer,Swift 7,Ultrabook,13.3,1920x1080,1.2,8,256GB SSD,Intel,Windows 10,1.12,989.0
670,Dell,Inspiron 7567,Gaming,15.6,1920x1080,2.5,8,1.0TB Hybrid,Nvidia,Windows 10,2.65,949.0
56,Mediacom,SmartBook Edge,Notebook,13.3,1920x1080,1.1,4,32GB SSD,Intel,Windows 10,1.2,369.0
1119,Toshiba,Tecra A40-C-1KF,Notebook,14.0,1366x768,2.3,4,500GB HDD,Intel,Windows 10,1.75,915.0
749,Asus,VivoBook Pro,Gaming,15.6,1920x1080,2.8,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,1.99,1350.0
604,HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),Notebook,15.6,1920x1080,3.0,4,256GB SSD,AMD,Windows 10,1.91,488.99
242,Dell,Inspiron 5570,Notebook,15.6,1920x1080,1.6,8,128GB SSD +  1TB HDD,AMD,Windows 10,2.2,719.0
284,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,1920x1080,2.7,6,256GB SSD,Nvidia,Windows 10,1.54,831.0
988,HP,EliteBook 820,Ultrabook,12.5,1366x768,2.3,4,256GB SSD,Intel,Windows 10,1.26,1244.0
275,Dell,XPS 13,Ultrabook,13.3,1920x1080,2.4,8,256GB SSD,Intel,Windows 10,1.23,1379.0
1012,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,2.5,8,512GB SSD,Intel,Windows 10,1.95,1962.99
774,Dell,Inspiron 5570,Notebook,15.6,1920x1080,1.6,8,2TB HDD,AMD,Windows 10,2.02,759.0
588,Dell,XPS 13,Ultrabook,13.3,1920x1080,1.8,8,256GB SSD,Intel,Windows 10,1.21,1649.0
1289,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,1920x1080,2.8,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.0,1504.0
790,Toshiba,Tecra A50-C-21G,Notebook,15.6,1920x1080,2.5,16,512GB SSD,Nvidia,Windows 10,2.4,1403.0
13,Acer,Aspire ES1-533,Notebook,15.6,1366x768,1.1,4,500GB HDD,Intel,Windows 10,2.4,380.0
840,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,3840x2160,2.8,16,512GB SSD,Nvidia,Windows 10,2.0,1899.0
995,Dell,Inspiron 3567,Notebook,15.6,1366x768,2.5,8,2TB HDD,Intel,Windows 10,2.36,557.37
647,Chuwi,"Lapbook 15,6",Notebook,15.6,1920x1080,1.44,4,64GB Flash Storage,Intel,Windows 10,1.89,248.9
400,Dell,Inspiron 7773,2 in 1 Convertible,17.3,1920x1080,1.6,12,1TB HDD,Nvidia,Windows 10,2.77,999.0
98,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,1920x1080,2.5,8,256GB SSD,Intel,Windows 10,1.1,999.0
1292,MSI,GE72VR Apache,Gaming,17.3,1920x1080,2.8,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.7,1598.0
202,HP,Zbook 17,Workstation,17.3,1920x1080,2.9,16,256GB SSD,Nvidia,Windows 7,3.0,4389.0
198,Razer,Blade Stealth,Ultrabook,12.5,3840x2160,2.5,8,256GB SSD,Intel,Windows 10,1.25,1029.0
1025,HP,Omen 15-ce006nv,Gaming,17.3,1920x1080,2.8,12,1TB HDD,Nvidia,Windows 10,2.62,1799.0
1232,Dell,Latitude 5480,Notebook,14.0,1920x1080,2.8,8,256GB SSD,Nvidia,Windows 10,1.64,1179.0
368,Apple,MacBook Air,Ultrabook,11.6,1366x768,1.6,4,256GB Flash Storage,Intel,Mac OS X,1.08,959.0
1107,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,3200x1800,2.2,16,1TB SSD,Intel,Windows 10,1.3,1799.0
1153,Acer,Aspire 5,Notebook,17.3,1920x1080,2.7,4,256GB SSD,Nvidia,Windows 10,3.0,702.0
859,Chuwi,"LapBook 15.6""",Notebook,15.6,1920x1080,1.44,4,64GB Flash Storage,Intel,Windows 10,1.89,244.99
190,Dell,Latitude E5270,Ultrabook,12.5,1366x768,2.3,4,500GB HDD,Intel,Windows 7,1.5,1135.15
773,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,2.5,8,256GB SSD,Intel,Windows 10,1.91,579.0
876,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,3200x1800,2.5,8,256GB SSD,Intel,Windows 10,1.2,1129.0
118,Dell,Inspiron 7567,Gaming,15.6,3840x2160,2.8,16,512GB SSD,Nvidia,Windows 10,2.62,1679.0
246,Dell,Inspiron 3567,Notebook,15.6,1920x1080,2.5,8,1TB HDD,AMD,Windows 10,2.24,565.0
1069,HP,EliteBook 850,Notebook,15.6,1366x768,2.3,4,500GB HDD,Intel,Windows 7,1.88,932.0
1219,Dell,Alienware 17,Gaming,17.3,3840x2160,2.8,32,512GB SSD +  1TB HDD,Nvidia,Windows 10,4.42,3147.37
1030,HP,ProBook x360,2 in 1 Convertible,11.6,1366x768,1.1,4,256GB SSD,Intel,Windows 10,1.45,775.0
589,Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,1.3,8,512GB SSD,Intel,Windows 10,1.24,2013.1
1106,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920x1080,3.6,6,256GB SSD,AMD,Windows 10,2.2,549.0
1283,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,1920x1080,2.8,8,256GB SSD,Intel,Windows 10,2.0,1299.0
1269,Razer,Blade Stealth,Ultrabook,12.5,3840x2160,2.5,16,512GB SSD,Intel,Windows 10,1.29,1799.0
1223,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,3840x2160,1.8,16,512GB SSD,Intel,Windows 10,1.4,1849.0
161,HP,17-ak001nv (A6-9220/4GB/500GB/Radeon,Notebook,17.3,1920x1080,2.5,4,500GB HDD,AMD,Windows 10,2.71,439.0
124,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,1920x1080,2.4,4,256GB SSD,Intel,Windows 10,2.0,769.0
1198,HP,Pavilion 15-BC000nv,Notebook,15.6,1920x1080,2.6,6,1TB HDD,Nvidia,Windows 10,2.18,799.0
204,HP,ProBook 430,Notebook,13.3,1920x1080,1.8,8,512GB SSD,Intel,Windows 10,1.49,1103.0
18,Dell,XPS 13,Ultrabook,13.3,3200x1800,2.4,8,256GB SSD,Intel,Windows 10,1.23,1379.0
84,Acer,Aspire 5,Notebook,15.6,1920x1080,1.8,8,1TB HDD,Nvidia,Windows 10,2.2,689.0
874,Dell,Precision 5520,Workstation,15.6,1920x1080,2.7,8,256GB SSD,Nvidia,Windows 10,2.0,2135.0
222,Dell,Vostro 5370,Ultrabook,13.3,1920x1080,1.6,8,256GB SSD,Intel,Windows 10,1.41,949.0
1158,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,2.7,6,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.8,949.0
1145,HP,ZBook 17,Workstation,17.3,1920x1080,2.6,8,1TB HDD,AMD,Windows 7,3.0,2899.0
1272,Dell,Inspiron 3567,Notebook,15.6,1366x768,2.4,6,1TB HDD,Intel,Windows 10,2.3,439.0
1207,Asus,VivoBook E403NA,Notebook,14.0,1366x768,1.1,4,32GB Flash Storage,Intel,Windows 10,1.5,286.0
430,Mediacom,Smartbook 142,Notebook,14.0,1920x1200,1.92,4,32GB HDD,Intel,Windows 10,1.4,265.0
1291,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,1.2,8,512GB Flash Storage,Intel,Mac OS X,0.92,1279.0
491,Lenovo,Thinkpad T460s,Ultrabook,14.0,1920x1080,2.6,12,256GB SSD,Intel,Windows 10,1.4,1673.0
623,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,1366x768,2.5,8,2TB HDD,AMD,Windows 10,2.04,629.0
147,Dell,Inspiron 5570,Notebook,15.6,1920x1080,1.6,4,256GB SSD,AMD,Windows 10,2.2,749.0
33,Lenovo,Thinkpad 13,Notebook,13.3,1920x1080,2.4,4,180GB SSD,Intel,Windows 10,1.44,735.0
943,Toshiba,Portege Z30-C-1CV,Notebook,13.3,1920x1080,2.3,4,128GB SSD,Intel,Windows 7,1.2,1195.0
1253,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,2.7,8,512GB SSD,Intel,Windows 10,1.37,1970.0
